,date,county,state_name,fips,cases,deaths,county_code,state,locality,locality_original,SD,LD,NESC,PC,GS,CPV
339,2020-03-25,District of Columbia,District of Columbia,11001.0,231,3,1,DC,washington dc,washington_dc,0,0,1,1,5,0
340,2020-03-26,District of Columbia,District of Columbia,11001.0,267,3,1,DC,washington dc,washington_dc,0,0,1,1,5,0
341,2020-03-27,District of Columbia,District of Columbia,11001.0,304,4,1,DC,washington dc,washington_dc,0,0,1,1,5,0
342,2020-03-11,Miami-Dade,Florida,12086.0,1,0,86,FL,miami-dade county,miami_dade_county,0,0,0,0,0,0
343,2020-03-12,Miami-Dade,Florida,12086.0,2,0,86,FL,miami-dade county,miami_dade_county,0,0,0,0,0,0
344,2020-03-13,Miami-Dade,Florida,12086.0,8,0,86,FL,miami-dade county,miami_dade_county,0,0,0,1,0,0
345,2020-03-14,Miami-Dade,Florida,12086.0,8,0,86,FL,miami-dade county,miami_dade_county,0,0,0,1,0,0
346,2020-03-15,Miami-Dade,Florida,12086.0,13,0,86,FL,miami-dade county,miami_dade_county,0,0,0,1,0,0
347,2020-03-16,Miami-Dade,Florida,12086.0,23,0,86,FL,miami-dade county,miami_dade_county,1,0,0,1,0,2
348,2020-03-17,Miami-Dade,Florida,12086.0,43,0,86,FL,miami-dade county,miami_dade_county,1,0,0,1,0,2
349,2020-03-18,Miami-Dade,Florida,12086.0,77,0,86,FL,miami-dade county,miami_dade_county,1,0,0,1,7,2
350,2020-03-19,Miami-Dade,Florida,12086.0,101,0,86,FL,miami-dade county,miami_dade_county,1,0,1,1,7,2
351,2020-03-20,Miami-Dade,Florida,12086.0,124,0,86,FL,miami-dade county,miami_dade_county,1,0,1,1,7,2
352,2020-03-21,Miami-Dade,Florida,12086.0,170,0,86,FL,miami-dade county,miami_dade_county,1,0,1,1,7,2
353,2020-03-22,Miami-Dade,Florida,12086.0,228,0,86,FL,miami-dade county,miami_dade_county,1,0,1,1,7,2
354,2020-03-23,Miami-Dade,Florida,12086.0,277,0,86,FL,miami-dade county,miami_dade_county,1,0,1,1,7,2
355,2020-03-24,Miami-Dade,Florida,12086.0,365,0,86,FL,miami-dade county,miami_dade_county,1,0,1,1,7,2
356,2020-03-25,Miami-Dade,Florida,12086.0,489,0,86,FL,miami-dade county,miami_dade_county,1,0,1,1,7,2
357,2020-03-26,Miami-Dade,Florida,12086.0,653,0,86,FL,miami-dade county,miami_dade_county,1,0,1,1,7,2
358,2020-03-27,Miami-Dade,Florida,12086.0,869,2,86,FL,miami-dade county,miami_dade_county,1,0,1,1,7,2
359,2020-03-02,Fulton,Georgia,13121.0,2,0,121,GA,fulton county,fulton_county,0,0,0,0,0,0
360,2020-03-03,Fulton,Georgia,13121.0,2,0,121,GA,fulton county,fulton_county,0,0,0,0,0,0
361,2020-03-04,Fulton,Georgia,13121.0,2,0,121,GA,fulton county,fulton_county,0,0,0,0,0,0
362,2020-03-05,Fulton,Georgia,13121.0,2,0,121,GA,fulton county,fulton_county,0,0,0,0,0,0
363,2020-03-06,Fulton,Georgia,13121.0,2,0,121,GA,fulton county,fulton_county,0,0,0,0,0,0
364,2020-03-07,Fulton,Georgia,13121.0,4,0,121,GA,fulton county,fulton_county,0,0,0,0,0,0
365,2020-03-08,Fulton,Georgia,13121.0,5,0,121,GA,fulton county,fulton_county,0,0,0,0,0,0
366,2020-03-09,Fulton,Georgia,13121.0,5,0,121,GA,fulton county,fulton_county,0,0,0,0,0,0
367,2020-03-10,Fulton,Georgia,13121.0,6,0,121,GA,fulton county,fulton_county,0,0,0,0,0,0
368,2020-03-11,Fulton,Georgia,13121.0,6,0,121,GA,fulton county,fulton_county,0,0,0,0,0,0
369,2020-03-12,Fulton,Georgia,13121.0,6,0,121,GA,fulton county,fulton_county,0,0,0,0,0,0
370,2020-03-13,Fulton,Georgia,13121.0,6,0,121,GA,fulton county,fulton_county,1,0,0,1,0,0
371,2020-03-14,Fulton,Georgia,13121.0,13,0,121,GA,fulton county,fulton_county,1,0,0,1,0,0
372,2020-03-15,Fulton,Georgia,13121.0,20,0,121,GA,fulton county,fulton_county,1,0,0,1,0,0
373,2020-03-16,Fulton,Georgia,13121.0,27,0,121,GA,fulton county,fulton_county,1,0,0,1,5,2
374,2020-03-17,Fulton,Georgia,13121.0,33,0,121,GA,fulton county,fulton_county,1,0,0,1,5,2
375,2020-03-18,Fulton,Georgia,13121.0,49,0,121,GA,fulton county,fulton_county,1,0,0,1,5,2
376,2020-03-19,Fulton,Georgia,13121.0,68,2,121,GA,fulton county,fulton_county,1,0,0,1,5,2
377,2020-03-20,Fulton,Georgia,13121.0,95,2,121,GA,fulton county,fulton_county,1,0,0,1,5,2
378,2020-03-21,Fulton,Georgia,13121.0,100,3,121,GA,fulton county,fulton_county,1,0,0,1,5,2
379,2020-03-22,Fulton,Georgia,13121.0,111,3,121,GA,fulton county,fulton_county,1,0,0,1,5,2
380,2020-03-23,Fulton,Georgia,13121.0,152,3,121,GA,fulton county,fulton_county,1,0,0,1,5,2
381,2020-03-24,Fulton,Georgia,13121.0,191,4,121,GA,fulton county,fulton_county,1,0,0,1,5,2
382,2020-03-25,Fulton,Georgia,13121.0,204,4,121,GA,fulton county,fulton_county,1,0,0,1,5,2
383,2020-03-26,Fulton,Georgia,13121.0,231,4,121,GA,fulton county,fulton_county,1,0,0,1,5,2
384,2020-03-27,Fulton,Georgia,13121.0,347,12,121,GA,fulton county,fulton_county,1,0,0,1,5,2
385,2020-01-24,Cook,Illinois,17031.0,1,0,31,IL,cook county,cook_county,0,0,0,0,0,0
386,2020-01-25,Cook,Illinois,17031.0,1,0,31,IL,cook county,cook_county,0,0,0,0,0,0
387,2020-01-26,Cook,Illinois,17031.0,1,0,31,IL,cook county,cook_county,0,0,0,0,0,0
388,2020-01-27,Cook,Illinois,17031.0,1,0,31,IL,cook county,cook_county,0,0,0,0,0,0
389,2020-01-28,Cook,Illinois,17031.0,1,0,31,IL,cook county,cook_county,0,0,0,0,0,0
390,2020-01-29,Cook,Illinois,17031.0,1,0,31,IL,cook county,cook_county,0,0,0,0,0,0
391,2020-01-30,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
392,2020-01-31,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
393,2020-02-01,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
394,2020-02-02,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
395,2020-02-03,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
396,2020-02-04,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
397,2020-02-05,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
398,2020-02-06,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
399,2020-02-07,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
400,2020-02-08,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
401,2020-02-09,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
402,2020-02-10,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
403,2020-02-11,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
404,2020-02-12,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
405,2020-02-13,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
406,2020-02-14,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
407,2020-02-15,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
408,2020-02-16,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
409,2020-02-17,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
410,2020-02-18,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
411,2020-02-19,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
412,2020-02-20,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
413,2020-02-21,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
414,2020-02-22,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
415,2020-02-23,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
416,2020-02-24,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
417,2020-02-25,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
418,2020-02-26,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
419,2020-02-27,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
420,2020-02-28,Cook,Illinois,17031.0,2,0,31,IL,cook county,cook_county,0,0,0,0,0,0
421,2020-02-29,Cook,Illinois,17031.0,3,0,31,IL,cook county,cook_county,0,0,0,0,0,0
422,2020-03-01,Cook,Illinois,17031.0,3,0,31,IL,cook county,cook_county,0,0,0,0,0,0
423,2020-03-02,Cook,Illinois,17031.0,4,0,31,IL,cook county,cook_county,0,0,0,0,0,0
424,2020-03-03,Cook,Illinois,17031.0,4,0,31,IL,cook county,cook_county,0,0,0,0,0,0
425,2020-03-04,Cook,Illinois,17031.0,4,0,31,IL,cook county,cook_county,0,0,0,0,0,0
426,2020-03-05,Cook,Illinois,17031.0,5,0,31,IL,cook county,cook_county,0,0,0,0,0,0
427,2020-03-06,Cook,Illinois,17031.0,6,0,31,IL,cook county,cook_county,0,0,0,0,0,0
428,2020-03-07,Cook,Illinois,17031.0,6,0,31,IL,cook county,cook_county,0,0,0,0,0,0
429,2020-03-08,Cook,Illinois,17031.0,7,0,31,IL,cook county,cook_county,0,0,0,0,0,0
430,2020-03-09,Cook,Illinois,17031.0,11,0,31,IL,cook county,cook_county,0,0,0,0,0,0
431,2020-03-10,Cook,Illinois,17031.0,17,0,31,IL,cook county,cook_county,0,0,0,0,0,0
432,2020-03-11,Cook,Illinois,17031.0,22,0,31,IL,cook county,cook_county,0,0,0,0,0,0
433,2020-03-12,Cook,Illinois,17031.0,27,0,31,IL,cook county,cook_county,0,0,0,0,0,0
434,2020-03-13,Cook,Illinois,17031.0,40,0,31,IL,cook county,cook_county,0,0,0,0,0,0
435,2020-03-14,Cook,Illinois,17031.0,51,0,31,IL,cook county,cook_county,0,0,0,0,0,0
436,2020-03-15,Cook,Illinois,17031.0,76,0,31,IL,cook county,cook_county,0,0,0,0,0,0
437,2020-03-16,Cook,Illinois,17031.0,76,0,31,IL,cook county,cook_county,0,0,0,1,0,2
438,2020-03-17,Cook,Illinois,17031.0,107,1,31,IL,cook county,cook_county,0,0,0,1,0,2
439,2020-03-18,Cook,Illinois,17031.0,179,1,31,IL,cook county,cook_county,0,0,0,1,0,2
440,2020-03-19,Cook,Illinois,17031.0,279,2,31,IL,cook county,cook_county,0,0,0,1,0,2
441,2020-03-20,Cook,Illinois,17031.0,412,3,31,IL,cook county,cook_county,0,0,0,1,0,2
442,2020-03-21,Cook,Illinois,17031.0,548,4,31,IL,cook county,cook_county,1,0,1,1,0,2
443,2020-03-22,Cook,Illinois,17031.0,805,6,31,IL,cook county,cook_county,1,0,1,1,0,2
444,2020-03-23,Cook,Illinois,17031.0,922,9,31,IL,cook county,cook_county,1,0,1,1,0,2
445,2020-03-24,Cook,Illinois,17031.0,1194,12,31,IL,cook county,cook_county,1,0,1,1,0,2
446,2020-03-25,Cook,Illinois,17031.0,1418,13,31,IL,cook county,cook_county,1,0,1,1,0,2
447,2020-03-26,Cook,Illinois,17031.0,1904,18,31,IL,cook county,cook_county,1,0,1,1,0,2
448,2020-03-27,Cook,Illinois,17031.0,2239,20,31,IL,cook county,cook_county,1,0,1,1,0,2
449,2020-03-14,DuPage,Illinois,17043.0,1,0,43,IL,dupage county,dupage_county,0,0,0,0,0,0
450,2020-03-15,DuPage,Illinois,17043.0,1,0,43,IL,dupage county,dupage_county,0,0,0,0,0,0
451,2020-03-16,DuPage,Illinois,17043.0,5,0,43,IL,dupage county,dupage_county,0,0,0,1,0,2
452,2020-03-17,DuPage,Illinois,17043.0,26,0,43,IL,dupage county,dupage_county,0,0,0,1,0,2
453,2020-03-18,DuPage,Illinois,17043.0,45,0,43,IL,dupage county,dupage_county,0,0,0,1,0,2
454,2020-03-19,DuPage,Illinois,17043.0,54,0,43,IL,dupage county,dupage_county,0,0,0,1,0,2
455,2020-03-20,DuPage,Illinois,17043.0,57,0,43,IL,dupage county,dupage_county,0,0,0,1,0,2
456,2020-03-21,DuPage,Illinois,17043.0,68,0,43,IL,dupage county,dupage_county,1,0,1,1,0,2
457,2020-03-22,DuPage,Illinois,17043.0,79,0,43,IL,dupage county,dupage_county,1,0,1,1,0,2
458,2020-03-23,DuPage,Illinois,17043.0,95,0,43,IL,dupage county,dupage_county,1,0,1,1,0,2
459,2020-03-24,DuPage,Illinois,17043.0,103,1,43,IL,dupage county,dupage_county,1,0,1,1,0,2
460,2020-03-25,DuPage,Illinois,17043.0,131,1,43,IL,dupage county,dupage_county,1,0,1,1,0,2
461,2020-03-26,DuPage,Illinois,17043.0,182,1,43,IL,dupage county,dupage_county,1,0,1,1,0,2
462,2020-03-27,DuPage,Illinois,17043.0,199,6,43,IL,dupage county,dupage_county,1,0,1,1,0,2
463,2020-03-11,Lake,Illinois,17097.0,1,0,97,IL,lake county,lake_county,0,0,0,0,0,0
464,2020-03-12,Lake,Illinois,17097.0,1,0,97,IL,lake county,lake_county,0,0,0,0,0,0
465,2020-03-13,Lake,Illinois,17097.0,2,0,97,IL,lake county,lake_county,0,0,0,0,0,0
466,2020-03-14,Lake,Illinois,17097.0,3,0,97,IL,lake county,lake_county,0,0,0,0,0,0
467,2020-03-15,Lake,Illinois,17097.0,3,0,97,IL,lake county,lake_county,0,0,0,0,0,0
468,2020-03-16,Lake,Illinois,17097.0,6,0,97,IL,lake county,lake_county,0,0,0,1,0,2
469,2020-03-17,Lake,Illinois,17097.0,7,0,97,IL,lake county,lake_county,0,0,0,1,0,2
470,2020-03-18,Lake,Illinois,17097.0,18,0,97,IL,lake county,lake_county,1,0,0,1,7,2
471,2020-03-19,Lake,Illinois,17097.0,37,0,97,IL,lake county,lake_county,1,0,0,1,7,2
472,2020-03-20,Lake,Illinois,17097.0,52,0,97,IL,lake county,lake_county,1,0,0,1,7,2
473,2020-03-21,Lake,Illinois,17097.0,63,0,97,IL,lake county,lake_county,1,0,1,1,7,2
474,2020-03-22,Lake,Illinois,17097.0,69,0,97,IL,lake county,lake_county,1,0,1,1,7,2
475,2020-03-23,Lake,Illinois,17097.0,96,0,97,IL,lake county,lake_county,1,0,1,1,7,2
476,2020-03-24,Lake,Illinois,17097.0,111,0,97,IL,lake county,lake_county,1,0,1,1,7,2
477,2020-03-25,Lake,Illinois,17097.0,139,0,97,IL,lake county,lake_county,1,0,1,1,7,2
478,2020-03-26,Lake,Illinois,17097.0,185,0,97,IL,lake county,lake_county,1,0,1,1,7,2
479,2020-03-27,Lake,Illinois,17097.0,230,2,97,IL,lake county,lake_county,1,0,1,1,7,2
480,2020-03-07,Johnson,Kansas,20091.0,1,0,91,KS,johnson county,johnson_county,0,0,0,0,0,0
481,2020-03-08,Johnson,Kansas,20091.0,1,0,91,KS,johnson county,johnson_county,0,0,0,0,0,0
482,2020-03-09,Johnson,Kansas,20091.0,1,0,91,KS,johnson county,johnson_county,0,0,0,0,0,0
483,2020-03-10,Johnson,Kansas,20091.0,1,0,91,KS,johnson county,johnson_county,0,0,0,0,0,0
484,2020-03-11,Johnson,Kansas,20091.0,1,0,91,KS,johnson county,johnson_county,0,0,0,0,0,0
485,2020-03-12,Johnson,Kansas,20091.0,4,0,91,KS,johnson county,johnson_county,0,0,0,0,0,0
486,2020-03-13,Johnson,Kansas,20091.0,4,0,91,KS,johnson county,johnson_county,0,0,0,0,0,0
487,2020-03-14,Johnson,Kansas,20091.0,5,0,91,KS,johnson county,johnson_county,0,0,0,0,0,0
488,2020-03-15,Johnson,Kansas,20091.0,6,0,91,KS,johnson county,johnson_county,0,0,0,0,0,0
489,2020-03-16,Johnson,Kansas,20091.0,8,0,91,KS,johnson county,johnson_county,0,0,0,1,5,2
490,2020-03-17,Johnson,Kansas,20091.0,10,0,91,KS,johnson county,johnson_county,0,0,0,1,5,2
491,2020-03-18,Johnson,Kansas,20091.0,11,0,91,KS,johnson county,johnson_county,0,0,0,1,5,2
492,2020-03-19,Johnson,Kansas,20091.0,16,0,91,KS,johnson county,johnson_county,0,0,0,1,5,2
493,2020-03-20,Johnson,Kansas,20091.0,24,0,91,KS,johnson county,johnson_county,0,0,0,1,5,2
494,2020-03-21,Johnson,Kansas,20091.0,25,1,91,KS,johnson county,johnson_county,0,0,0,1,5,2
495,2020-03-22,Johnson,Kansas,20091.0,28,1,91,KS,johnson county,johnson_county,0,0,0,1,5,2
496,2020-03-23,Johnson,Kansas,20091.0,32,1,91,KS,johnson county,johnson_county,0,0,0,1,5,2
497,2020-03-24,Johnson,Kansas,20091.0,36,1,91,KS,johnson county,johnson_county,1,0,0,1,5,2
498,2020-03-25,Johnson,Kansas,20091.0,46,1,91,KS,johnson county,johnson_county,1,0,0,1,5,2
499,2020-03-26,Johnson,Kansas,20091.0,59,1,91,KS,johnson county,johnson_county,1,0,0,1,5,2
500,2020-03-27,Johnson,Kansas,20091.0,66,1,91,KS,johnson county,johnson_county,1,0,0,1,5,2
501,2020-03-05,Middlesex,Massachusetts,25017.0,1,0,17,MA,middlesex county,middlesex_county,0,0,0,0,0,0
502,2020-03-06,Middlesex,Massachusetts,25017.0,1,0,17,MA,middlesex county,middlesex_county,0,0,0,0,0,0
503,2020-03-07,Middlesex,Massachusetts,25017.0,5,0,17,MA,middlesex county,middlesex_county,0,0,0,0,0,0
504,2020-03-08,Middlesex,Massachusetts,25017.0,10,0,17,MA,middlesex county,middlesex_county,0,0,0,0,0,0
505,2020-03-09,Middlesex,Massachusetts,25017.0,15,0,17,MA,middlesex county,middlesex_county,0,0,0,0,0,0
506,2020-03-10,Middlesex,Massachusetts,25017.0,41,0,17,MA,middlesex county,middlesex_county,0,0,0,0,0,0
507,2020-03-11,Middlesex,Massachusetts,25017.0,41,0,17,MA,middlesex county,middlesex_county,0,0,0,0,0,0
508,2020-03-12,Middlesex,Massachusetts,25017.0,49,0,17,MA,middlesex county,middlesex_county,0,0,0,1,0,0
509,2020-03-13,Middlesex,Massachusetts,25017.0,60,0,17,MA,middlesex county,middlesex_county,1,0,0,1,0,0
510,2020-03-14,Middlesex,Massachusetts,25017.0,65,0,17,MA,middlesex county,middlesex_county,1,0,0,1,0,0
511,2020-03-15,Middlesex,Massachusetts,25017.0,75,0,17,MA,middlesex county,middlesex_county,1,0,1,1,6,0
512,2020-03-16,Middlesex,Massachusetts,25017.0,83,0,17,MA,middlesex county,middlesex_county,1,0,1,1,6,0
513,2020-03-17,Middlesex,Massachusetts,25017.0,89,0,17,MA,middlesex county,middlesex_county,1,0,1,1,6,2
514,2020-03-18,Middlesex,Massachusetts,25017.0,100,0,17,MA,middlesex county,middlesex_county,1,0,1,1,6,2
515,2020-03-19,Middlesex,Massachusetts,25017.0,119,0,17,MA,middlesex county,middlesex_county,1,0,1,1,6,2
516,2020-03-20,Middlesex,Massachusetts,25017.0,144,0,17,MA,middlesex county,middlesex_county,1,0,1,1,6,2
517,2020-03-21,Middlesex,Massachusetts,25017.0,177,1,17,MA,middlesex county,middlesex_county,1,0,1,1,6,2
518,2020-03-22,Middlesex,Massachusetts,25017.0,199,1,17,MA,middlesex county,middlesex_county,1,0,1,1,6,2
519,2020-03-23,Middlesex,Massachusetts,25017.0,232,1,17,MA,middlesex county,middlesex_county,1,0,1,1,6,2
520,2020-03-24,Middlesex,Massachusetts,25017.0,304,2,17,MA,middlesex county,middlesex_county,1,0,1,1,6,2
521,2020-03-25,Middlesex,Massachusetts,25017.0,446,2,17,MA,middlesex county,middlesex_county,1,0,1,1,6,2
522,2020-03-26,Middlesex,Massachusetts,25017.0,538,5,17,MA,middlesex county,middlesex_county,1,0,1,1,6,2
523,2020-03-27,Middlesex,Massachusetts,25017.0,685,6,17,MA,middlesex county,middlesex_county,1,0,1,1,6,2
524,2020-03-02,Norfolk,Massachusetts,25021.0,1,0,21,MA,norfolk county,norfolk_county,0,0,0,0,0,0
525,2020-03-03,Norfolk,Massachusetts,25021.0,1,0,21,MA,norfolk county,norfolk_county,1,0,0,0,0,0
526,2020-03-04,Norfolk,Massachusetts,25021.0,1,0,21,MA,norfolk county,norfolk_county,1,0,0,0,0,0
527,2020-03-05,Norfolk,Massachusetts,25021.0,1,0,21,MA,norfolk county,norfolk_county,1,0,0,0,0,0
528,2020-03-06,Norfolk,Massachusetts,25021.0,3,0,21,MA,norfolk county,norfolk_county,1,0,0,0,0,0
529,2020-03-07,Norfolk,Massachusetts,25021.0,3,0,21,MA,norfolk county,norfolk_county,1,0,0,0,0,0
530,2020-03-08,Norfolk,Massachusetts,25021.0,7,0,21,MA,norfolk county,norfolk_county,1,0,0,0,0,0
531,2020-03-09,Norfolk,Massachusetts,25021.0,10,0,21,MA,norfolk county,norfolk_county,1,0,0,0,0,0
532,2020-03-10,Norfolk,Massachusetts,25021.0,22,0,21,MA,norfolk county,norfolk_county,1,0,0,0,0,0
533,2020-03-11,Norfolk,Massachusetts,25021.0,22,0,21,MA,norfolk county,norfolk_county,1,0,0,0,0,0
534,2020-03-12,Norfolk,Massachusetts,25021.0,24,0,21,MA,norfolk county,norfolk_county,1,0,0,0,0,0
535,2020-03-13,Norfolk,Massachusetts,25021.0,24,0,21,MA,norfolk county,norfolk_county,1,0,0,0,0,0
536,2020-03-14,Norfolk,Massachusetts,25021.0,28,0,21,MA,norfolk county,norfolk_county,1,0,0,0,0,0
537,2020-03-15,Norfolk,Massachusetts,25021.0,31,0,21,MA,norfolk county,norfolk_county,1,0,0,1,0,0
538,2020-03-16,Norfolk,Massachusetts,25021.0,36,0,21,MA,norfolk county,norfolk_county,1,0,0,1,0,0
539,2020-03-17,Norfolk,Massachusetts,25021.0,43,0,21,MA,norfolk county,norfolk_county,1,0,0,1,6,2
540,2020-03-18,Norfolk,Massachusetts,25021.0,45,0,21,MA,norfolk county,norfolk_county,1,0,0,1,6,2
541,2020-03-19,Norfolk,Massachusetts,25021.0,52,0,21,MA,norfolk county,norfolk_county,1,0,0,1,6,2
542,2020-03-20,Norfolk,Massachusetts,25021.0,64,0,21,MA,norfolk county,norfolk_county,1,0,0,1,6,2
543,2020-03-21,Norfolk,Massachusetts,25021.0,69,0,21,MA,norfolk county,norfolk_county,1,0,0,1,6,2
544,2020-03-22,Norfolk,Massachusetts,25021.0,75,0,21,MA,norfolk county,norfolk_county,1,0,0,1,6,2
545,2020-03-23,Norfolk,Massachusetts,25021.0,82,0,21,MA,norfolk county,norfolk_county,1,0,0,1,6,2
546,2020-03-24,Norfolk,Massachusetts,25021.0,129,0,21,MA,norfolk county,norfolk_county,1,0,0,1,6,2
547,2020-03-25,Norfolk,Massachusetts,25021.0,222,1,21,MA,norfolk county,norfolk_county,1,0,0,1,6,2
548,2020-03-26,Norfolk,Massachusetts,25021.0,292,2,21,MA,norfolk county,norfolk_county,1,0,0,1,6,2
549,2020-03-27,Norfolk,Massachusetts,25021.0,393,6,21,MA,norfolk county,norfolk_county,1,0,0,1,6,2
550,2020-02-01,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
551,2020-02-02,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
552,2020-02-03,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
553,2020-02-04,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
554,2020-02-05,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
555,2020-02-06,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
556,2020-02-07,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
557,2020-02-08,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
558,2020-02-09,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
559,2020-02-10,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
560,2020-02-11,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
561,2020-02-12,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
562,2020-02-13,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
563,2020-02-14,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
564,2020-02-15,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
565,2020-02-16,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
566,2020-02-17,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
567,2020-02-18,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
568,2020-02-19,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
569,2020-02-20,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
570,2020-02-21,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
571,2020-02-22,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
572,2020-02-23,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
573,2020-02-24,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
574,2020-02-25,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
575,2020-02-26,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
576,2020-02-27,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
577,2020-02-28,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
578,2020-02-29,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
579,2020-03-01,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
580,2020-03-02,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
581,2020-03-03,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
